item_id,title,brand_id,shop_type,sku_id,sku_sales,sku_name,leafcat,attrs,剂型_attr,相关属性,cat1,sold,sales,price,qa
3694361337313493268,【新品燃燃Pro升级首发】FloraNatura心燃大红针原装进口15ml*20/盒,,,,,,,保质期:25-36个月||食用方法/使用方法:每天饮用1支，摇匀后兑200ml-400ml常温水稀释饮用。||温馨提示:本品不可替代药品||产品名称:FloraNatura心燃超模水Pro||品牌:Flora natura||适用人群:成人||产品剂型:口服液||注意事项:14岁以下青少年及儿童、孕妇、哺乳期妇女不推荐服用，有肾脏疾病血压不稳以及其他重大疾病的禁止服用。||原产地:法国,口服液,{'产品剂型': '口服液'},20109,101630,18369622,180.75,1
3534652010089571317,仁和DHA核桃油DHA藻油150mg真添加核桃油dha纯含量好吸收官方正品,,,,,,,保质期:24月||产地:中国大陆||适用性别:通用||产品名称:仁和DHA核桃油凝胶糖果||品牌:仁和||生产企业名称:东营佐宁生物科技有限公司||适用人群:儿童||计价单位:盒||产品剂型:丸剂||食品生产许可证编号:SC11337052100315||规格（粒/袋/ml/g）:0.7g*60粒,丸剂,{'产品剂型': '丸剂'},20109,192347,17965210,93.4,1
3716636805056036922,诺特兰德钙铁锌液体直饮包钙锌协同营养草莓味30条/桶,,,,,,,保质期:12月||产地:中国大陆||产品名称:诺特兰德钙铁锌||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||食品生产许可证编号:SC11337012600809||规格（粒/袋/ml/g）:30条/桶,口服液,{},20109,52276,17003292,325.26,1
3724630817633372465,【静宜专属】维特健灵 祛湿轻1瓶60粒?1瓶40粒?2瓶10粒【2个月的量】,,,,,,,保质期:37-48个月||食用方法/使用方法:口服||温馨提示:本品不可替代药品||产品名称:祛湿轻||品牌:Vita Green/维特健灵||适用人群:通用||产品剂型:胶囊||注意事项:本品不可替代药品||原产地:香港特别行政区,胶囊,{'产品剂型': '胶囊'},20109,36232,16813098,464.04,1
3725943152977248644,【直播专享】五个女博士12mg专利左旋虾青素口服凝胶糖果,,,,,,,保质期:24月||产品名称:虾青素凝胶糖果||产地:中国大陆||品牌:五个女博士||生产企业名称:纽斯葆广赛（广东）生物科技股份有限公司||食品生产许可证编号:SC11344018400184||规格（粒/袋/ml/g）:30粒/瓶,软糖,{},20109,78167,15495826,198.24,1
3679385967090895722,仁和维生素b族含8种维Bb1b2b6b12生物素谷胱甘肽水飞蓟官方旗舰,,,,,,,保质期:24月||是否临期:否||产地:中国大陆||产品名称:8种维生素B1片||品牌:仁和||生产企业名称:东营佐宁生物科技有限公司||计价单位:瓶||产品剂型:片剂||食品生产许可证编号:SC11337052100315||规格（粒/袋/ml/g）:0.6g*60片,片剂,{'产品剂型': '片剂'},20109,173269,15407079,88.92,1
3607528273053136466,诺特兰德新一代b族维生素咀嚼片复配好营养8大B族含量升级72粒/瓶,,,,,,,保质期:24月||产品名称:维生素B族||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||食品生产许可证编号:SC11337012600809,咀嚼片片剂,{},20109,376914,15314016,40.63,1
3725576444542321084,【白云山】升级版氨基丁酸赖氨酸牦牛复合钙 儿童全面营养 CS-1,,,,,,,保质期:24月||营养成分:叶黄素酯||产地:中国大陆||产品名称:γ氨基丁酸赖氨酸牦牛复合钙||品牌:白云山||生产企业名称:山东凝善堂生物科技有限公司||适用人群:儿童||食品生产许可证编号:SC13037150100941||规格（粒/袋/ml/g）:0.6gX60粒,,{},20109,165170,15222067,92.16,1
3727313842557026773,WONDERLAB/万益蓝益生菌早b晚sS100棕色脂肪益生菌益生菌粉,,,,,,,保质期:18月||是否临期:否||产品名称:万益蓝益生菌早b晚sS100棕色益生菌脂肪益生菌粉||适用性别:通用||产地:中国大陆||品牌:WONDERLAB/万益蓝||生产企业名称:深圳保时健生物工程有限公司||适用人群:成人||计价单位:瓶||产品剂型:粉剂||食品生产许可证编号:SC12744030701096||规格（粒/袋/ml/g）:2g/瓶,粉剂,{'产品剂型': '粉剂'},20109,19338,13627102,704.68,1
3670819265897978063,21金维他烟酰胺维生素C+E烟酰胺维C维E烟酸高含量好吸收官方旗舰,,,,,,,保质期:24月||是否临期:否||产地:中国大陆||产品名称:维生素C维生素E烟酰胺咀嚼片||品牌:21金维他||生产企业名称:东营佐宁生物科技有限公司||产品剂型:片剂||食品生产许可证编号:SC11337052100315||规格（粒/袋/ml/g）:0.8g*60,片剂,{'产品剂型': '片剂'},20109,318194,13590066,42.71,1
3714259989448229297,【冯博士专研】养能健双精?DHA藻油叶黄素酯凝胶糖果,,,,,,,保质期:24月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:养能健双精?DHA藻油叶黄素酯凝胶糖果||品牌:养能健||生产企业名称:仙乐健康科技股份有限公司||适用人群:儿童||计价单位:瓶||商品条形码:6977865740010||食品生产许可证编号:SC10644050700110||规格（粒/袋/ml/g）:0.62g*60粒,软糖,{},20109,84468,13397469,158.61,1
3734142774690362137,【白云山】品牌正品酪氨酸复合生物素叶酸养黑片 CS-3,,,,,,,保质期:24月||产品名称:养黑片||产地:中国大陆||品牌:白云山||生产企业名称:山东凝善堂生物科技有限公司||适用人群:中老年||食品生产许可证编号:SC13037150100941||规格（粒/袋/ml/g）:0.6g*30粒,片剂,{},20109,139783,12847456,91.91,1
3655634107779680570,LAIFE红宝瓶Ⅱ卵巢辅酶Q10肌醇护巢女性滋补养颜调经胶囊,,,,,,,套餐详情:LAIFE-红宝瓶Ⅱ卵巢保养辅酶Q10肌醇护巢女性滋补养颜调经胶囊-1瓶x1,胶囊,{},20109,9231,12815028,1388.26,1
3669342737695693442,【冷雪儿专属】mesoestetic第二代美斯蒂克亮白饮提亮30ml*6瓶*6盒,,,,,,,套餐详情:【达人专属】mesoestetic美斯蒂克亮白饮2.0内服提亮30ml*6瓶/盒-默认x6,口服液,{},20109,2760,12592362,4562.45,1
3662832071866458913,【细胞级养护】Swisse净肝片120片/瓶奶蓟草净化片熬夜加班澳洲进口,,,,,,,套餐详情:【秦岚推荐】SWISSE斯维诗浓缩奶蓟草提取物净化片120片/瓶-默认x1,片剂,{},20109,22399,12519473,558.93,1
3733295460723589313,【新口味】诺特兰德液体钙铁锌直饮包儿童孩子成长樱桃味自播专享,,,,,,,保质期:12月||产品名称:诺特兰德液体钙铁锌直饮包||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||生产日期:2024-11-11 2025-11-14||食品生产许可证编号:SC11337012600809||规格（粒/袋/ml/g）:10ml*30条/桶,口服液,{},20109,60160,11726989,194.93,1
3726276889736838343,UNOMI 时时高燃 藤黄果绿燃片*4盒+山葵叶夜燃片*5盒+红燃片*4盒,,,,,,,套餐详情:UNOMI燃！藤黄果热控片营养进口酵素餐前阻断非白芸豆盒装【AO】-单盒x4、UNOMI燃!营养山葵叶夜燃片热控片好拍档睡眠夜间管理碳水进口【LS】-单盒x5、UNOMI 天堂椒红燃片超燃铁三角配方 运动前后持续倍燃40粒/盒【LS】-默认x4,,{},20109,13011,11715885,900.46,1
3603653881881616417,【专享】fiboo清晨咖高阶黑咖啡玉米须美式黑咖啡阿拉比卡豆A,,,,,,,保质期:18月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:FIBOO清晨咖||品牌:FIBOO/她练||生产企业名称:福建立兴食品股份有限公司||用法:冷/热水冲泡||适用人群:成人||计价单位:盒||食用提示:肠胃疾病、高血压患者、孕期及哺乳期妇女、12岁以下儿童请勿食用咖啡||在华注册码:SC11637132401442||商品条形码:6975568620912||规格（粒/袋/ml/g）:2g*10杯||食品生产许可证编号:SC11635062900021||产品剂型:粉剂,粉剂,{'产品剂型': '粉剂'},20109,119740,11588437,96.78,1
3723908797064989268,【韦雪专属】因贝森Y.IMPRESSION澳洲进口富硒蔓越莓女性益生菌,,,,,,,套餐详情:【主播专属6】因贝森Y.IMPRESSION澳洲进口富硒蔓越莓女性益生菌-赠-1盒x3,,{},20109,26622,11564064,434.38,1
3709437242578726559,【金其专属】metoday虾青素1218打光瓶维生素E橄榄提取物30粒组合装,,,,,,,套餐详情:metoday双专利8mg虾青素5效精华瓶冰白番茄橄榄提取物30粒H-1瓶（30粒/瓶）x5、me today虾青素5效精华瓶维生素E冰白番茄橄榄提取物15粒H-1瓶（15粒/瓶）x1,,{},20109,36834,11281149,306.27,1
3569192910480087791,哈药钙铁锌口服液90支/盒 三精小蓝瓶补钙补铁补锌儿童营养补充剂,,,,,,,产地:中国大陆||不适宜人群:1岁以下人群||功效/标志性成分及含量:每支含：钙 100mg、铁 2mg、锌 1.33mg||规格（粒/袋/ml/g）:10ml*90支||保质期:2年||保健功能:补充矿物质||系列:钙、铁、锌系||商品名称:哈药牌钙铁锌口服液||生产企业名称:哈药集团三精制药有限公司||适用人群:需要补充钙、铁、锌的1-17岁人群及成人、孕妇、乳母。||保健食品批准文号:食健备G201923000558||注意事项:保健食品不是药物，不能代替药物治疗疾病||省份:黑龙江省||是否临期:否||产品名称:哈药牌钙铁锌口服液||品牌:哈药||产品剂型:合剂||城市:哈尔滨市||主要原料:L-乳酸钙、葡萄糖酸钙、葡萄糖酸亚铁、葡萄糖酸锌||计价单位:盒||贮藏方法:密封，置常温通风干燥处，防冻，防晒||食品生产许可证编号:SC12723011050224,口服液,{'产品剂型': '合剂'},20109,57117,10714578,187.59,1
3734083430321881326,【双A营养】诺特兰德DHA藻油ARA100mgDHA软胶囊儿童孩子自播专享,,,,,,,保质期:24月||产品名称:诺特兰德DHA藻油ARA||产地:中国大陆||品牌:诺特兰德||生产企业名称:山东捷晶生物科技有限公司||生产日期:2024-11-14 2025-11-14||食品生产许可证编号:SC11337012600809||规格（粒/袋/ml/g）:30粒/盒,胶囊,{},20109,42211,10448067,247.52,1
3724450946055536659,祖医堂辅酶Q10软胶囊增强免疫力和抗氧化李时珍厂家直销品质保障,,,,,,,保质期:2年||保健功能:增强免疫力||是否临期:否||产品名称:辅酶Q10软胶囊||产地:中国大陆||品牌:祖医堂||生产企业名称:好棣（山东）生物科技有限公司||适用人群:成人||计价单位:盒||保健食品批准文号:食健备G202337000911||注意事项:保健食品不是药物，不能代替药物治疗疾病||食品生产许可证编号:SC10137162300840||规格（粒/袋/ml/g）:0.12g*10粒,胶囊,{},20109,212943,10372454,48.71,1
3534476605655226324,仁和维生素b族含8种维Bb1b2b6b12生物素谷胱甘肽水飞蓟官方旗舰店,,,,,,,保质期:24月||产品名称:仁和维生素B族8种维生素B||产地:中国大陆||品牌:仁和||生产企业名称:东营佐宁生物科技有限公司||食品生产许可证编号:SC11337052100315,,{},20109,256683,10205716,39.76,1
3671986821115543857,【全新升级】鲨鱼软骨维生素K2+VD钙片【到手6瓶1年量】广州白云星群,,,,,,,保质期:24月||是否临期:否||产地:中国大陆||适用性别:通用||产品名称:广州星群鲨鱼软骨牦牛维钙片||品牌:星群||生产企业名称:安徽育生堂药业有限公司||适用人群:不限||计价单位:瓶||产品剂型:片剂||食品生产许可证编号:sc10634122206651||规格（粒/袋/ml/g）:120片,片剂,{'产品剂型': '片剂'},20109,174232,9948647,57.1,1
3690107792762470822,【直播囤货季】五个女博士胶原蛋白肽EGCG饮2.0旗舰款50ml,,,,,,,保质期:18月||产地:中国大陆||产品名称:五位女博士胶原蛋白肽egcg2.0||品牌:五个女博士||生产企业名称:天津创源生物技术有限公司||适用人群:成人||食品生产许可证编号:SC10612011610773||规格（粒/袋/ml/g）:50ml*10瓶/盒,口服液,{},20109,6706,9935408,1481.57,1
3684763872625080302,【糖妈专属】【h6反重力胶囊*3瓶】西班牙概念180HGH 内源补充提拉紧致 60粒/瓶,,,,,,,套餐详情:【h6反重力胶囊】西班牙概念180 提拉紧致 60粒/瓶-默认x3、【小样勿单拍】h6/西班牙概念180HGH机体重塑配方 4粒/盒-默认x10,胶囊,{},20109,3932,9822962,2498.21,1
3731290206989582661,【B420升级3瓶】life space澳洲数字管理超燃B420 plus益生菌30粒d,,,,,,,套餐详情:lifespace澳洲进口成人广谱益生菌15粒/瓶噗噗自护力活菌食用c-默认x1、lifespace超燃B420升级plus 30粒益生菌理想数字管理b-默认x3,,{},20109,19198,9491299,494.39,1
